swimmer_name,swimmer_ID,event,event_ID,time,meet_name,year,date,additional_info
Anne Connors,1067028,200 IM Y,5200,2:23.59,Turkey Claus Showdown, 2017,"Dec 02, 2017",[]
Anne Connors,1067028,200 IM Y,5200,2:24.31,PV PWCS November Open, 2017,"Nov 11, 2017",[]
Anne Connors,1067028,200 IM Y,5200,2:30.26,PV MAKO Fall Invitational, 2017,"Oct 01, 2017",[]
Anne Connors,1067028,200 IM Y,5200,2:31.52,2017 PV January Open (FBST), 2017,"Jan 22, 2017",[]
Anne Connors,1067028,200 IM Y,5200,2:37.32,2016 PV Presidents Day Classic, 2016,"Feb 13, 2016",[]
Anne Connors,1067028,200 IM Y,5200,2:32.43,2016 PV Mako Winter Invitation, 2016,"Jan 09, 2016",[]
Anne Connors,1067028,200 IM Y,5200,2:47.30,2015 PC OAPB SCY ZONE, 2015,"Jan 24, 2015",[]
Anne Connors,1067028,200 IM Y,5200,2:51.04,PC PLS Short Course B/A+, 2014,"Nov 23, 2014",[]
Anne Connors,1067028,400 IM Y,5400,5:08.64,PV NCAP Winter Qualifier, 2019,"Feb 22, 2019",[]
Anne Connors,1067028,400 IM Y,5400,5:14.56,PV October Open - Freedo, 2018,"Oct 12, 2018",[]
Anne Connors,1067028,400 IM Y,5400,5:11.70,PV January Open - PWCS, 2018,"Jan 21, 2018",[]
Anne Connors,1067028,400 IM Y,5400,5:06.15,Turkey Claus Showdown, 2017,"Dec 01, 2017",[]
Anne Connors,1067028,400 IM Y,5400,5:19.74,2017 PV January Open (FBST), 2017,"Jan 21, 2017",[]
Anne Connors,1067028,400 IM Y,5400,5:28.74,2016 PV Presidents Day Classic, 2016,"Feb 14, 2016",[]
Rebecca DiCosola,434059,50 Free Y,150,26.56,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 18, 2023",[]
Rebecca DiCosola,434059,50 Free Y,150,27.18,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 18, 2022",[]
Rebecca DiCosola,434059,50 Free Y,150,26.56,Michigan Intercollegiate Athletic Association Championships, 2020,"Feb 20, 2020",[]
Rebecca DiCosola,434059,50 Free Y,150,26.21,Calvin vs. Alma vs. Albion, 2020,"Feb 01, 2020",[]
Rebecca DiCosola,434059,50 Free Y,150,26.43,CMU Denison Calvin Tri Meet, 2020,"Jan 18, 2020",[]
Rebecca DiCosola,434059,50 Free Y,150,26.46,Grove City vs. Calvin, 2020,"Jan 17, 2020",[]
Rebecca DiCosola,434059,50 Free Y,150,25.35,Calvin Invitational, 2019,"Dec 06, 2019",['Relay Leadoff']
Rebecca DiCosola,434059,50 Free Y,150,25.35,Calvin Invitational, 2019,"Dec 06, 2019",[]
Rebecca DiCosola,434059,50 Free Y,150,25.22,Calvin Invitational, 2019,"Dec 06, 2019",[]
Rebecca DiCosola,434059,50 Free Y,150,26.18,Calvin vs. Wheaton (IL), 2019,"Nov 02, 2019",[]
Rebecca DiCosola,434059,50 Free Y,150,27.94,"Calvin vs. Grand Valley, Hillsdale", 2019,"Oct 18, 2019",['Extracted']
Rebecca DiCosola,434059,50 Free Y,150,25.82,Illinois YMCA State Championship, 2019,"Mar 16, 2019",[]
Rebecca DiCosola,434059,50 Free Y,150,25.24,IHSA Sectionals - Downers Grove (Girls), 2018,"Nov 10, 2018",[]
Rebecca DiCosola,434059,50 Free Y,150,25.43,Illinois YMCA State Short Course Championships, 2018,"Mar 09, 2018",['User Inputted']
Rebecca DiCosola,434059,50 Free Y,150,25.20,Illinois YMCA State Short Course Championships, 2018,"Mar 09, 2018",['User Inputted']
Rebecca DiCosola,434059,50 Free Y,150,25.56,IN CSC Circle City Classic, 2018,"Jan 28, 2018",[]
Rebecca DiCosola,434059,50 Free Y,150,25.19,IHSA Sectionals - Downers Grove (Girls), 2017,"Nov 11, 2017",[]
Rebecca DiCosola,434059,50 Free Y,150,27.08,DVC Championships Girls, 2017,"Oct 28, 2017",[]
Rebecca DiCosola,434059,50 Free Y,150,25.79,Illinois YMCA Championships, 2017,"Mar 19, 2017",[]
Rebecca DiCosola,434059,50 Free Y,150,26.08,IN CSC Circle City Classic, 2017,"Jan 29, 2017",[]
Rebecca DiCosola,434059,50 Free Y,150,27.13,2016 Illinois Girls Sectionals - York, 2016,"Nov 12, 2016",['Relay Leadoff']
Rebecca DiCosola,434059,50 Free Y,150,25.67,2016 Illinois Girls Sectionals - York, 2016,"Nov 12, 2016",[]
Rebecca DiCosola,434059,50 Free Y,150,26.89,Illinois YMCA Championships, 2016,"Mar 20, 2016",[]
Rebecca DiCosola,434059,50 Free Y,150,27.16,2016 Circle City Classic Invitational, 2016,"Jan 31, 2016",[]
Rebecca DiCosola,434059,50 Free Y,150,25.41,2015 Illinois Girls Sectional Championships - Downers Grove, 2015,"Nov 14, 2015",[]
Rebecca DiCosola,434059,100 Free Y,1100,58.28,Michigan Intercollegiate Athletic Association Championships, 2020,"Feb 22, 2020",[]
Rebecca DiCosola,434059,100 Free Y,1100,58.33,Calvin vs. Alma vs. Albion, 2020,"Feb 01, 2020",[]
Rebecca DiCosola,434059,100 Free Y,1100,58.04,"Calvin vs. Kalamazoo, Olivet", 2020,"Jan 25, 2020",[]
Rebecca DiCosola,434059,100 Free Y,1100,55.26,Calvin Invitational, 2019,"Dec 07, 2019",[]
Rebecca DiCosola,434059,100 Free Y,1100,55.35,Calvin Invitational, 2019,"Dec 07, 2019",[]
Rebecca DiCosola,434059,100 Free Y,1100,56.85,Kalamazoo vs. Calvin, 2019,"Nov 16, 2019",[]
Rebecca DiCosola,434059,100 Free Y,1100,58.45,"Calvin vs. Albion, Carthage, Ohio Northern", 2019,"Nov 09, 2019",['Relay Leadoff']
Rebecca DiCosola,434059,100 Free Y,1100,57.05,"Calvin vs. Albion, Carthage, Ohio Northern", 2019,"Nov 09, 2019",[]
Rebecca DiCosola,434059,100 Free Y,1100,58.25,Calvin vs. Wheaton (IL), 2019,"Nov 02, 2019",[]
Rebecca DiCosola,434059,100 Free Y,1100,57.92,"Calvin vs. Grand Valley, Hillsdale", 2019,"Oct 18, 2019",[]
Rebecca DiCosola,434059,100 Free Y,1100,56.49,Illinois YMCA State Championship, 2019,"Mar 17, 2019",[]
Rebecca DiCosola,434059,100 Free Y,1100,56.29,IHSA Sectionals - Downers Grove (Girls), 2018,"Nov 10, 2018",[]
Rebecca DiCosola,434059,100 Free Y,1100,55.75,Illinois YMCA State Short Course Championships, 2018,"Mar 09, 2018",['User Inputted']
Rebecca DiCosola,434059,100 Free Y,1100,56.71,IN CSC Circle City Classic, 2018,"Jan 27, 2018",[]
Rebecca DiCosola,434059,100 Free Y,1100,56.45,IHSA Sectionals - Downers Grove (Girls), 2017,"Nov 11, 2017",['Relay Leadoff']
Rebecca DiCosola,434059,100 Free Y,1100,1:01.32,DVC Championships Girls, 2017,"Oct 28, 2017",['Relay Leadoff']
Rebecca DiCosola,434059,100 Free Y,1100,56.55,Illinois YMCA Championships, 2017,"Mar 18, 2017",['Relay Leadoff']
Rebecca DiCosola,434059,100 Free Y,1100,57.57,IN CSC Circle City Classic, 2017,"Jan 28, 2017",[]
Rebecca DiCosola,434059,100 Free Y,1100,57.58,2016 Illinois Girls Sectionals - York, 2016,"Nov 12, 2016",[]
Rebecca DiCosola,434059,100 Free Y,1100,58.56,Illinois YMCA Championships, 2016,"Mar 19, 2016",[]
Rebecca DiCosola,434059,100 Free Y,1100,58.70,2016 Circle City Classic Invitational, 2016,"Jan 30, 2016",[]
Rebecca DiCosola,434059,100 Free Y,1100,56.44,2015 Illinois Girls Sectional Championships - Downers Grove, 2015,"Nov 14, 2015",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:10.01,Michigan Intercollegiate Athletic Association Championships, 2020,"Feb 21, 2020",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:10.43,CMU Denison Calvin Tri Meet, 2020,"Jan 18, 2020",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:03.67,Calvin Invitational, 2019,"Dec 06, 2019",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:02.36,Calvin Invitational, 2019,"Dec 06, 2019",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:06.94,Calvin vs. Hope, 2019,"Nov 23, 2019",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:07.97,"Calvin vs. Albion, Carthage, Ohio Northern", 2019,"Nov 09, 2019",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:06.45,Calvin vs. Wheaton (IL), 2019,"Nov 02, 2019",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:08.49,"Calvin vs. Grand Valley, Hillsdale", 2019,"Oct 18, 2019",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:06.65,Illinois YMCA State Championship, 2019,"Mar 16, 2019",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:03.06,Illinois YMCA State Short Course Championships, 2018,"Mar 09, 2018",['User Inputted']
Rebecca DiCosola,434059,200 Free Y,1200,2:04.17,IN CSC Circle City Classic, 2018,"Jan 28, 2018",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:05.72,IHSA Sectionals - Downers Grove (Girls), 2017,"Nov 11, 2017",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:10.66,DVC Championships Girls, 2017,"Oct 28, 2017",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:11.74,IN CSC Circle City Classic, 2017,"Jan 29, 2017",[]
Rebecca DiCosola,434059,200 Free Y,1200,2:12.29,2016 Circle City Classic Invitational, 2016,"Jan 31, 2016",[]
Rebecca DiCosola,434059,500 Free Y,1500,5:52.93,"Calvin vs. Albion, Carthage, Ohio Northern", 2019,"Nov 08, 2019",[]
Rebecca DiCosola,434059,500 Free Y,1500,5:49.25,Illinois YMCA State Championship, 2019,"Mar 17, 2019",[]
Rebecca DiCosola,434059,500 Free Y,1500,5:29.31,Illinois YMCA State Short Course Championships, 2018,"Mar 09, 2018",['User Inputted']
Rebecca DiCosola,434059,500 Free Y,1500,5:40.62,Illinois YMCA Championships, 2017,"Mar 19, 2017",[]
Rebecca DiCosola,434059,1650 Free Y,11650,19:07.68,IN CSC Circle City Classic, 2018,"Jan 26, 2018",[]
Rebecca DiCosola,434059,50 Back Y,250,31.79,Calvin vs. Hope, 2019,"Nov 23, 2019",['Relay Leadoff']
Rebecca DiCosola,434059,100 Breast Y,3100,1:20.50,2016 Circle City Classic Invitational, 2016,"Jan 30, 2016",[]
Rebecca DiCosola,434059,200 Breast Y,3200,2:42.73,IN CSC Circle City Classic, 2017,"Jan 29, 2017",[]
Rebecca DiCosola,434059,200 Breast Y,3200,2:53.58,2016 Circle City Classic Invitational, 2016,"Jan 31, 2016",[]
Rebecca DiCosola,434059,100 Fly Y,4100,1:07.29,IN CSC Circle City Classic, 2018,"Jan 27, 2018",[]
Rebecca DiCosola,434059,100 Fly Y,4100,1:05.40,IN CSC Circle City Classic, 2017,"Jan 28, 2017",[]
Rebecca DiCosola,434059,200 Fly Y,4200,2:25.62,IN CSC Circle City Classic, 2018,"Jan 28, 2018",[]
Rebecca DiCosola,434059,200 IM Y,5200,2:24.58,IN CSC Circle City Classic, 2018,"Jan 27, 2018",[]
Rebecca DiCosola,434059,200 IM Y,5200,2:23.45,Illinois YMCA Championships, 2017,"Mar 19, 2017",[]
Rebecca DiCosola,434059,200 IM Y,5200,2:22.30,IN CSC Circle City Classic, 2017,"Jan 28, 2017",[]
Rebecca DiCosola,434059,200 IM Y,5200,2:28.79,2016 Circle City Classic Invitational, 2016,"Jan 30, 2016",[]
Elizabeth A Dylewski,611190,50 Free Y,150,28.80,2024 Calvin Kalamazoo Olivet, 2024,"Jan 20, 2024",[]
Elizabeth A Dylewski,611190,50 Free Y,150,28.34,Calvin Winter Invitational, 2023,"Nov 30, 2023",[]
Elizabeth A Dylewski,611190,50 Free Y,150,28.81,Calvin vs. Grand Valley, 2022,"Oct 14, 2022",[]
Elizabeth A Dylewski,611190,50 Free Y,150,28.79,2022 IN BBSC Circle City Classic, 2022,"Jan 30, 2022",[]
Elizabeth A Dylewski,611190,50 Free Y,150,31.86,MI FFYS Odd Age Classic, 2022,"Jan 15, 2022",['Extracted']
Elizabeth A Dylewski,611190,50 Free Y,150,29.51,OAA Red Division League Meet, 2021,"Nov 03, 2021","['Extracted', 'Relay Leadoff']"
Elizabeth A Dylewski,611190,50 Free Y,150,29.32,OAA Red Division League Meet, 2021,"Nov 03, 2021","['Extracted', 'Relay Leadoff']"
Elizabeth A Dylewski,611190,50 Free Y,150,30.79,Troy & DCD @ Bloomfield Hills, 2021,"Sep 02, 2021","['Extracted', 'Relay Leadoff']"
Elizabeth A Dylewski,611190,50 Free Y,150,29.99,MI USSC USSC hosts splash and dash, 2021,"Jun 27, 2021",[]
Elizabeth A Dylewski,611190,50 Free Y,150,31.15,MI USSC USSC hosts splash and dash, 2021,"Jun 26, 2021",['Extracted']
Elizabeth A Dylewski,611190,50 Free Y,150,29.77,USSC March Invite, 2021,"Mar 14, 2021",[]
Elizabeth A Dylewski,611190,50 Free Y,150,30.18,IN CSC 38th Annual Circle City Classic, 2021,"Jan 31, 2021",[]
Elizabeth A Dylewski,611190,50 Free Y,150,29.21,Bloomfield Hills vs. North Farmington, 2020,"Sep 24, 2020","['Extracted', 'Relay Leadoff']"
Elizabeth A Dylewski,611190,50 Free Y,150,28.31,MI White District Champio, 2020,"Feb 22, 2020",[]
Elizabeth A Dylewski,611190,50 Free Y,150,28.41,IN BBSC Circle City Classic, 2020,"Jan 26, 2020",[]
Elizabeth A Dylewski,611190,50 Free Y,150,29.58,MI USSC Trick or Treat Grab Bag Classic, 2019,"Oct 27, 2019",['Extracted']
Elizabeth A Dylewski,611190,50 Free Y,150,28.14,Seaholm @ Bloomfield Hills, 2019,"Oct 01, 2019",['Relay Leadoff']
Elizabeth A Dylewski,611190,50 Free Y,150,28.66,West Bloomfield & Troy @ Bloomfield Hills, 2019,"Sep 19, 2019","['Extracted', 'Relay Leadoff']"
Elizabeth A Dylewski,611190,50 Free Y,150,28.97,MI Winter Classic ABC, 2019,"Feb 09, 2019",[]
Elizabeth A Dylewski,611190,50 Free Y,150,28.42,IN CSC Circle City Classic, 2019,"Jan 27, 2019",[]
Elizabeth A Dylewski,611190,50 Free Y,150,28.56,Black Hawk Invite, 2018,"Sep 21, 2018",[]
Elizabeth A Dylewski,611190,50 Free Y,150,28.79,Bloomfield Hills vs. Cranbrook Kingswood, 2018,"Sep 11, 2018",['Relay Leadoff']
Elizabeth A Dylewski,611190,50 Free Y,150,28.41,IN CSC Circle City Classic, 2018,"Jan 28, 2018",[]
Elizabeth A Dylewski,611190,50 Free Y,150,29.12,MI GLT Triton Tsunami Winter Challenge, 2017,"Dec 08, 2017",[]
Elizabeth A Dylewski,611190,50 Free Y,150,28.59,MI KAW Score Your Own Age, 2017,"Nov 17, 2017",[]
Elizabeth A Dylewski,611190,50 Free Y,150,28.67,MI USSC Trick or Treat Grab Bag Meet, 2017,"Oct 27, 2017",[]
Elizabeth A Dylewski,611190,50 Free Y,150,29.48,IN CSC Circle City Classic, 2017,"Jan 28, 2017",[]
Elizabeth A Dylewski,611190,50 Free Y,150,39.29,2014 MI LL Snow Bowl ABC Meet, 2014,"Dec 05, 2014",['Extracted']
Elizabeth A Dylewski,611190,50 Free Y,150,36.01,2014 MI LL Snow Bowl ABC Meet, 2014,"Dec 05, 2014",[]
Elizabeth A Dylewski,611190,50 Free Y,150,37.08,2014 MI L The Original Swim Your Own Age, 2014,"Nov 14, 2014",[]
Elizabeth A Dylewski,611190,50 Free Y,150,38.29,2014 MI GPG Eastside Invite, 2014,"Oct 25, 2014",['Extracted']
Elizabeth A Dylewski,611190,50 Free Y,150,36.70,2014 MI GPG Eastside Invite, 2014,"Oct 25, 2014",[]
Elizabeth A Dylewski,611190,50 Free Y,150,41.90,2014 MI USSC Odd Age Distance, 2014,"Jan 17, 2014",['Extracted']
Elizabeth A Dylewski,611190,50 Free Y,150,41.08,2014 MI USSC Odd Age Distance, 2014,"Jan 17, 2014",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:02.26,2022 IN BBSC Circle City Classic, 2022,"Jan 29, 2022",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:06.33,MI FFYS Odd Age Classic, 2022,"Jan 15, 2022",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:01.55,OAA Red Division League Meet, 2021,"Nov 03, 2021",['Relay Leadoff']
Elizabeth A Dylewski,611190,100 Free Y,1100,1:01.00,OAA Red Division League Meet, 2021,"Nov 03, 2021",['Relay Leadoff']
Elizabeth A Dylewski,611190,100 Free Y,1100,1:04.28,Bloomfield Hills @ Groves, 2021,"Oct 12, 2021",['Relay Leadoff']
Elizabeth A Dylewski,611190,100 Free Y,1100,1:04.49,Troy & DCD @ Bloomfield Hills, 2021,"Sep 02, 2021",['Relay Leadoff']
Elizabeth A Dylewski,611190,100 Free Y,1100,1:04.86,MI USSC USSC hosts splash and dash, 2021,"Jun 26, 2021",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:00.52,Bloomfield Hills vs. North Farmington, 2020,"Sep 24, 2020",['Relay Leadoff']
Elizabeth A Dylewski,611190,100 Free Y,1100,1:01.42,MI White District Champio, 2020,"Feb 23, 2020",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,59.71,IN BBSC Circle City Classic, 2020,"Jan 25, 2020",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:01.70,MI USSC Trick or Treat Grab Bag Classic, 2019,"Oct 27, 2019",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:00.06,West Bloomfield & Troy @ Bloomfield Hills, 2019,"Sep 19, 2019",['Relay Leadoff']
Elizabeth A Dylewski,611190,100 Free Y,1100,1:00.64,IN CSC Circle City Classic, 2019,"Jan 26, 2019",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,59.91,OAA Red Division League Meet, 2018,"Oct 31, 2018",['Relay Leadoff']
Elizabeth A Dylewski,611190,100 Free Y,1100,59.13,OAA Red Division League Meet, 2018,"Oct 31, 2018",['Relay Leadoff']
Elizabeth A Dylewski,611190,100 Free Y,1100,1:02.60,Seaholm vs. Bloomfield Hills, 2018,"Sep 25, 2018",['Relay Leadoff']
Elizabeth A Dylewski,611190,100 Free Y,1100,1:00.69,Bloomfield Hills vs. Adams, 2018,"Aug 30, 2018",['Relay Leadoff']
Elizabeth A Dylewski,611190,100 Free Y,1100,1:00.69,IN CSC Circle City Classic, 2018,"Jan 27, 2018",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:00.48,MI GLT Triton Tsunami Winter Challenge, 2017,"Dec 08, 2017",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:00.95,MI GLT Triton Tsunami Winter Challenge, 2017,"Dec 08, 2017",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:01.49,MI KAW Score Your Own Age, 2017,"Nov 17, 2017",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:01.44,MI USSC Trick or Treat Grab Bag Meet, 2017,"Oct 27, 2017",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:05.78,MI OLY Michigan Open, 2017,"Feb 12, 2017",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:04.06,IN CSC Circle City Classic, 2017,"Jan 29, 2017",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:22.83,2014 MI LL Snow Bowl ABC Meet, 2014,"Dec 05, 2014",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:25.35,2014 MI L The Original Swim Your Own Age, 2014,"Nov 14, 2014",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:23.36,2014 MI GPG Eastside Invite, 2014,"Oct 25, 2014",[]
Elizabeth A Dylewski,611190,100 Free Y,1100,1:29.51,2014 MI USSC Odd Age Distance, 2014,"Jan 17, 2014",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:14.41,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 17, 2023",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:12.45,2022 MI Great Lakes Regional Meet Northeast, 2022,"Mar 05, 2022",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:16.69,2022 IN BBSC Circle City Classic, 2022,"Jan 30, 2022",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:20.89,MI FFYS Odd Age Classic, 2022,"Jan 16, 2022",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:16.97,USSC March Invite, 2021,"Mar 14, 2021",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:21.23,IN CSC 38th Annual Circle City Classic, 2021,"Jan 30, 2021",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:07.91,Michigan Swimming White Junior Olympic Championships, 2020,"Feb 29, 2020",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:10.81,IN BBSC Circle City Classic, 2020,"Jan 26, 2020",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:08.43,Michigan Swimming White Junior Olympic Championships, 2019,"Mar 01, 2019",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:09.79,IN CSC Circle City Classic, 2019,"Jan 27, 2019",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:17.57,MI SAC Thanksgiving Classic, 2018,"Nov 17, 2018",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:11.56,IN CSC Circle City Classic, 2018,"Jan 28, 2018",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:09.82,MI GLT Triton Tsunami Winter Challenge, 2017,"Dec 08, 2017",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:11.74,MI GLT Triton Tsunami Winter Challenge, 2017,"Dec 08, 2017",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:16.59,MI KAW Score Your Own Age, 2017,"Nov 17, 2017",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:13.80,MI USSC Trick or Treat Grab Bag Meet, 2017,"Oct 27, 2017",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:16.85,IN CSC Circle City Classic, 2017,"Jan 29, 2017",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,2:53.53,2014 MI L The Original Swim Your Own Age, 2014,"Nov 14, 2014",[]
Elizabeth A Dylewski,611190,200 Free Y,1200,3:18.07,2014 MI USSC Odd Age Distance, 2014,"Jan 17, 2014",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:58.06,MIAA Championships, 2024,"Feb 22, 2024",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:54.83,Calvin Winter Invitational, 2023,"Nov 30, 2023",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:58.71,Calvin Quad, 2023,"Nov 03, 2023",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:51.40,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 16, 2023",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:42.93,Calvin Winter Invitational, 2022,"Dec 01, 2022",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:54.97,Calvin Quad, 2022,"Nov 04, 2022",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:54.29,2022 MI Great Lakes Regional Meet Northeast, 2022,"Mar 06, 2022",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,6:08.86,MI FFYS Odd Age Classic, 2022,"Jan 15, 2022",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:45.54,OAA Red Division League Meet, 2021,"Nov 03, 2021",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:47.43,OAA Red Division League Meet, 2021,"Nov 03, 2021",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:55.21,Bloomfield Hills @ Groves, 2021,"Oct 12, 2021",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:58.81,Rochester Adams @ Bloomfield Hills, 2021,"Sep 14, 2021",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,6:03.04,Bloomfield Hills @ Seaholm, 2021,"Sep 09, 2021",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:56.81,Troy & DCD @ Bloomfield Hills, 2021,"Sep 02, 2021",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:42.89,OAA White - Varsity, 2020,"Nov 05, 2020",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:49.13,Bloomfield Hills vs. Stoney Creek, 2020,"Oct 15, 2020",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:54.96,Lake Orion vs. Bloomfield Hills & Country Day, 2020,"Oct 06, 2020",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:44.51,Bloomfield Hills vs. West Bloomfield, 2020,"Sep 29, 2020",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:50.75,Bloomfield Hills vs. North Farmington, 2020,"Sep 24, 2020",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:41.25,Michigan Swimming White Junior Olympic Championships, 2020,"Mar 01, 2020",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:49.71,OAA White Division League Meet, 2019,"Nov 06, 2019",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:40.57,OAA White Division League Meet, 2019,"Nov 06, 2019",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:48.06,Bloomfield Hills vs Avondale, 2019,"Oct 24, 2019",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:49.55,Black Hawk Invite, 2019,"Sep 27, 2019",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:36.12,Michigan Swimming White Junior Olympic Championships, 2019,"Mar 01, 2019",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,5:56.07,MI USSC Trick or Treat Grab Bag Meet, 2017,"Oct 27, 2017",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,8:03.26,2014 MI LL Snow Bowl ABC Meet, 2014,"Dec 05, 2014",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,8:04.30,2014 MI Blue District Championshop, 2014,"Feb 22, 2014",[]
Elizabeth A Dylewski,611190,500 Free Y,1500,8:15.45,2014 MI USSC Odd Age Distance, 2014,"Jan 17, 2014",[]
Elizabeth A Dylewski,611190,1000 Free Y,11000,11:57.10,2022 IN BBSC Circle City Classic, 2022,"Jan 28, 2022",['Extracted']
Elizabeth A Dylewski,611190,1000 Free Y,11000,12:28.13,MI FFYS Odd Age Classic, 2022,"Jan 14, 2022",[]
Elizabeth A Dylewski,611190,1000 Free Y,11000,11:43.82,Michigan Swimming White Junior Olympic Championships, 2020,"Feb 28, 2020",['Extracted']
Elizabeth A Dylewski,611190,1000 Free Y,11000,11:37.45,Michigan Swimming White Junior Olympic Championships, 2019,"Mar 01, 2019",[]
Elizabeth A Dylewski,611190,1650 Free Y,11650,28.80,2024 Calvin Kalamazoo Olivet, 2024,"Jan 20, 2024",[]
Elizabeth A Dylewski,611190,1650 Free Y,11650,28.34,Calvin Winter Invitational, 2023,"Nov 30, 2023",[]
Elizabeth A Dylewski,611190,1650 Free Y,11650,28.81,Calvin vs. Grand Valley, 2022,"Oct 14, 2022",[]
